lat	lon	size
22.3	113.4	2
22.3	113.5	386
22.3	113.6	1
22.3	113.7	5
22.3	113.8	5
22.3	113.9	14
22.3	114.0	55
22.3	114.1	601
22.3	114.2	8399
22.3	114.3	70
22.3	114.4	6
22.4	-158.0	1
22.4	39.1	8
22.4	73.1	4
22.4	88.3	1
22.4	91.8	3
22.4	106.7	1
22.4	110.2	1
22.4	112.1	19
22.4	112.4	1
22.4	112.9	14
22.4	113.3	7
22.4	113.5	2
22.4	113.6	88
22.4	113.7	8
22.4	113.9	8
22.4	114.0	138
22.4	114.1	25
22.4	114.2	1875
22.4	114.3	5
22.4	114.4	3
22.4	114.8	1
22.4	115.3	1
22.4	119.3	2
22.5	-100.7	1
22.5	69.2	1
22.5	70.9	1
22.5	73.0	8
22.5	73.1	2
22.5	88.3	8
22.5	88.4	10
22.5	88.8	2
22.5	101.1	4
22.5	108.2	6
22.5	108.3	3
22.5	109.8	1
22.5	111.5	9
22.5	111.6	11
22.5	111.7	9
22.5	111.8	11
22.5	111.9	9
22.5	112.0	11
22.5	112.1	9
22.5	112.2	11
22.5	112.3	9
22.5	112.4	12
22.5	112.5	9
22.5	112.6	11
22.5	112.7	9
22.5	112.8	14
22.5	112.9	22
22.5	113.0	18
22.5	113.1	9
22.5	113.2	13
22.5	113.3	24
22.5	113.4	13
22.5	113.5	63
22.5	113.6	9
22.5	113.7	13
22.5	113.8	3
22.5	113.9	19
22.5	114.0	152
22.5	114.1	252
22.5	114.2	14
22.5	114.3	1
22.5	114.4	6
22.5	114.6	1
22.5	116.4	4
22.5	153.2	4
22.6	-37.7	1
22.6	-27.2	1
22.6	58.3	1
22.6	71.0	2
22.6	72.9	14
22.6	74.5	4
22.6	78.4	3
22.6	88.3	1
22.6	88.4	69
22.6	108.2	1
22.6	110.0	1
22.6	113.0	15
22.6	113.1	5
22.6	113.3	18
22.6	113.4	8
22.6	113.6	6
22.6	113.7	27
22.6	113.8	4
22.6	113.9	66
22.6	114.0	18
22.6	114.1	110
22.6	114.2	1
22.6	114.3	123
22.6	114.5	66
22.6	114.7	1
22.6	121.5	3
22.6	153.2	5
22.7	-158.1	1
22.7	-158.0	2
22.7	70.0	4
22.7	70.9	1
22.7	81.7	1
22.7	81.8	1
22.7	108.5	2
22.7	112.9	2
22.7	113.0	10
22.7	113.1	7
22.7	113.3	37
22.7	113.4	15
22.7	113.5	1
22.7	113.6	5
22.7	113.7	12
22.7	113.8	8
22.7	114.5	13
22.7	114.6	1
22.7	114.7	1
22.7	115.6	18
22.7	119.2	3
22.7	120.4	2
22.7	153.2	2
22.7	153.3	4
22.8	-158.1	2
22.8	-158.0	199
22.8	-157.9	3
22.8	-83.0	6
22.8	-46.1	1
22.8	-46.0	3
22.8	73.6	2
22.8	77.7	1
22.8	104.0	1
22.8	108.3	602
22.8	108.4	20
22.8	108.5	9
22.8	108.6	11
22.8	108.7	3
22.8	113.1	15
22.8	113.3	12
22.8	113.4	7
22.8	113.5	7
22.8	113.6	7
22.8	113.8	15
22.8	114.8	30
22.8	115.2	4
22.8	115.3	3
22.8	115.4	1
22.8	115.6	1
22.8	153.4	2
22.9	-109.8	3
22.9	58.4	2
22.9	58.7	12
22.9	91.1	2
22.9	104.5	3
22.9	108.3	1
22.9	108.4	3
22.9	108.5	1
22.9	109.7	1
22.9	110.6	1
22.9	113.1	8
22.9	113.2	7
22.9	113.3	5
22.9	113.5	15
22.9	113.6	4
22.9	113.8	9
22.9	113.9	6
22.9	115.6	3
22.9	115.7	3
22.9	116.2	1
23.0	87.9	2
23.0	106.6	1
23.0	107.0	5
23.0	107.1	9
23.0	107.2	1
23.0	108.0	28
23.0	108.4	2
23.0	108.6	1
23.0	109.0	4
23.0	112.2	1
23.0	113.0	119
23.0	113.1	79
23.0	113.2	15
23.0	113.4	22
23.0	113.5	12
23.0	113.6	9
23.0	113.9	14
23.0	114.0	585
23.0	115.0	1
23.0	116.0	7
23.0	117.0	1
23.0	118.0	1
23.0	119.0	1
23.0	120.0	1
23.0	120.2	1
23.0	121.0	1
23.0	121.2	7
23.1	72.4	5
23.1	79.8	1
23.1	88.5	3
23.1	100.2	6
23.1	101.0	1
23.1	102.7	1
23.1	104.6	2
23.1	109.6	3
23.1	112.3	15
23.1	112.7	1
23.1	112.8	1
23.1	113.1	253
23.1	113.2	85
23.1	113.3	1870
23.1	113.4	282
23.1	113.5	13
23.1	113.6	20
23.1	113.7	1
23.1	113.8	65
23.1	113.9	9
23.1	114.1	1
23.1	114.4	2
23.1	116.0	1
23.2	73.2	1
23.2	77.4	17
23.2	88.4	1
23.2	90.4	387
23.2	91.1	8
23.2	102.4	1
23.2	104.1	6
23.2	108.1	2
23.2	109.8	1
23.2	110.6	3
23.2	112.8	4
23.2	113.1	14
23.2	113.2	67
23.2	113.3	67
23.2	113.4	66
23.2	113.5	30
23.2	113.6	20
23.2	113.7	15
23.2	113.8	11
23.2	113.9	9
23.2	114.0	5
23.2	114.6	1
23.2	114.8	39
23.2	116.6	3
23.2	120.3	1
23.3	77.4	105
23.3	86.2	1
23.3	102.4	5
23.3	102.5	9
23.3	102.6	11
23.3	102.7	9
23.3	102.8	2
23.3	104.2	3
23.3	105.9	1
23.3	107.5	1
23.3	110.1	1
23.3	113.7	40
23.3	115.6	1
23.3	116.4	120
23.3	116.5	9
23.3	116.6	1
23.3	116.7	11
23.3	116.8	2
23.4	-109.4	2
23.4	-56.8	1
23.4	-45.0	4
23.4	-37.5	1
23.4	37.2	8
23.4	37.3	6
23.4	53.8	216
23.4	83.4	2
23.4	86.0	1
23.4	86.1	1
23.4	88.2	1
23.4	88.3	1
23.4	91.2	2
23.4	102.2	26
23.4	102.3	44
23.4	103.3	1
23.4	107.6	118
23.4	111.5	9
23.4	112.9	1
23.4	113.1	497
23.4	113.4	4
23.4	113.5	9
23.4	113.6	11
23.4	113.7	6
23.4	114.6	1
23.4	114.9	1
23.4	116.0	2
23.4	116.1	1
23.4	116.5	1
23.4	116.6	2
23.4	116.7	92
23.4	116.8	3
23.5	-57.1	1
23.5	84.3	1
23.5	90.2	1
23.5	90.3	1
23.5	99.0	1
23.5	102.2	4
23.5	103.4	12
23.5	104.0	1
23.5	110.7	3
23.5	112.5	9
23.5	113.5	1
23.5	113.8	1
23.5	116.2	1
23.5	116.4	5
23.5	116.5	2
23.5	116.8	4
23.5	116.9	45
23.5	148.6	1
23.6	-48.1	1
23.6	89.8	6
23.6	102.0	1
23.6	102.9	1
23.6	103.9	4
23.6	104.3	4
23.6	106.6	1
23.6	106.7	1
23.6	113.6	8
23.6	116.3	2
23.6	116.4	2
23.6	116.9	4
23.6	117.2	1
23.6	117.3	2
23.7	-65.4	3
23.7	-65.1	3
23.7	83.7	4
23.7	90.3	2
23.7	90.4	450
23.7	90.5	1
23.7	105.1	1
23.7	109.2	3
23.7	113.0	9
23.7	113.2	231
23.7	116.2	1
23.7	117.0	3
23.7	117.5	1
23.7	121.0	50
23.8	-76.2	1
23.8	-57.4	1
23.8	90.3	80
23.8	90.4	3196
23.8	90.5	935
23.8	90.6	2
23.8	90.7	2
23.8	91.3	3
23.8	103.6	3
23.8	104.1	3
23.8	109.1	4
23.8	109.2	5
23.8	113.2	8
23.8	114.1	3
23.8	117.5	12
23.9	-108.9	1
23.9	87.4	1
23.9	90.4	127
23.9	91.3	3
23.9	101.6	4
23.9	103.5	3
23.9	106.6	4
23.9	112.2	9
23.9	116.9	1
23.9	117.4	4
23.9	148.8	2
24.0	-108.9	11
24.0	-74.5	3
24.0	-58.2	1
24.0	-57.5	1
24.0	-22.0	7
24.0	87.3	2
24.0	90.5	1
24.0	90.8	1
24.0	101.6	3
24.0	102.0	40
24.0	111.3	1
24.0	117.4	4
24.0	118.0	10
24.1	-110.3	2
24.1	-109.8	3
24.1	-74.5	8
24.1	-57.7	1
24.1	-40.2	7
24.1	53.4	10
24.1	90.2	1
24.1	102.7	2
24.1	102.8	2
24.1	109.1	2
24.1	110.6	1
24.1	115.7	1
24.1	120.4	24
24.2	54.6	3
24.2	85.6	2
24.2	88.3	1
24.2	101.4	4
24.2	102.7	2
24.2	102.8	8
24.2	109.4	4
24.3	54.1	5
24.3	87.6	1
24.3	89.9	1
24.3	102.2	3
24.3	109.4	5
24.3	117.2	4
24.3	117.3	1
24.3	118.1	1
24.3	123.7	8
24.3	123.9	1
24.4	-157.9	1
24.4	-81.9	2
24.4	-58.0	1
24.4	53.2	3
24.4	54.2	2
24.4	93.4	1
24.4	93.6	1
24.4	100.7	116
24.4	102.4	1
24.4	102.8	2
24.4	103.4	1
24.4	106.1	10
24.4	111.5	1
24.4	111.6	1
24.4	113.1	1
24.4	113.3	8
24.4	113.4	10
24.4	114.2	24
24.4	115.8	7
24.4	117.3	4
24.4	117.4	153
24.4	117.9	1
24.4	118.0	6
24.4	123.9	1
24.5	-82.2	2
24.5	-82.1	2
24.5	-81.9	2
24.5	-81.8	3
24.5	-81.7	1
24.5	-81.6	1
24.5	-81.5	2
24.5	-81.4	1
24.5	-34.6	1
24.5	54.3	1
24.5	87.6	1
24.5	94.5	1
24.5	100.8	1
24.5	101.0	3
24.5	101.2	1
24.5	102.5	8
24.5	102.8	32
24.5	102.9	6
24.5	107.4	1
24.5	113.4	24
24.5	113.6	6
24.5	117.4	9
24.5	117.6	4
24.5	117.7	2
24.5	117.8	8
24.5	117.9	2
24.5	118.0	13
24.5	118.1	12
24.5	118.2	2
24.5	124.1	2
24.6	-158.5	1
24.6	-82.9	1
24.6	-81.8	7
24.6	-81.6	2
24.6	-81.5	6
24.6	-81.4	3
24.6	-81.2	2
24.6	-81.1	2
24.6	98.4	2
24.6	102.9	7
24.6	104.5	5
24.6	113.5	4
24.6	113.6	11
24.6	113.7	3
24.6	117.5	7
24.6	117.7	3
24.6	117.8	2
24.6	118.0	2
24.6	118.1	9
24.6	118.2	3
24.6	118.9	9
24.7	-158.7	13
24.7	-82.9	9
24.7	-82.8	4
24.7	-81.5	4
24.7	-81.2	4
24.7	-81.1	3
24.7	-81.0	2
24.7	-76.8	2
24.7	-67.1	5
24.7	-58.3	1
24.7	36.3	1
24.7	102.9	3
24.7	103.3	1
24.7	103.5	1
24.7	103.6	1
24.7	108.0	1
24.7	113.6	87
24.7	113.7	2
24.7	117.6	4
24.7	117.8	1
24.7	118.0	156
24.7	118.2	3
24.7	118.4	1
24.7	118.6	1
24.8	46.9	39
24.8	90.3	12
24.8	90.4	4
24.8	99.6	1
24.8	103.1	3
24.8	103.4	1
24.8	103.7	1
24.8	104.2	4
24.8	110.7	1
24.8	113.6	40
24.8	117.6	3
24.8	118.2	12
24.8	118.6	1
24.8	122.0	14
24.8	122.7	4
24.9	-157.5	1
24.9	-80.6	4
24.9	-58.5	1
24.9	67.1	2
24.9	74.6	6
24.9	89.2	2
24.9	89.9	8
24.9	98.3	6
24.9	98.4	2
24.9	102.7	1
24.9	102.8	140
24.9	102.9	1
24.9	114.1	1
24.9	117.5	1
24.9	118.1	3
24.9	118.5	1
25.0	-157.3	5
25.0	-81.3	6
25.0	-80.4	4
25.0	-58.7	1
25.0	98.4	33
25.0	102.0	21
25.0	102.4	9
25.0	102.6	1
25.0	102.7	88
25.0	105.8	1
25.0	107.5	1
25.0	108.5	1
25.0	109.1	50
25.0	109.2	98
25.0	109.5	1
25.0	110.0	2
25.0	110.3	3
25.0	112.6	1
25.0	112.9	2
25.0	113.0	1
25.0	117.5	2
25.0	118.0	8
25.0	118.2	1
25.0	118.5	1
25.0	119.0	3
25.0	121.5	418
25.0	122.4	1
25.0	160.0	4
25.1	-80.3	2
25.1	-58.9	1
25.1	85.9	20
25.1	92.0	1
25.1	98.8	1
25.1	101.7	1
25.1	102.1	20
25.1	102.4	12
25.1	102.6	2
25.1	102.7	9
25.1	102.8	22
25.1	102.9	9
25.1	103.0	5
25.1	110.1	3
25.1	110.2	1
25.1	110.3	4
25.1	113.4	1
25.1	117.0	6
25.1	118.2	1
25.1	121.6	101
25.1	121.8	9
25.1	121.9	14
25.1	124.5	6
25.2	-159.3	1
25.2	-80.2	2
25.2	-59.1	1
25.2	-26.0	1
25.2	55.4	1
25.2	55.5	1
25.2	83.3	18
25.2	102.8	29
25.2	109.4	1
25.2	110.1	1
25.2	110.3	1
25.2	111.2	4
25.2	117.1	4
25.2	117.5	3
25.2	119.1	1
25.2	121.8	3
25.3	-90.1	10
25.3	-80.2	4
25.3	-59.2	1
25.3	-35.9	1
25.3	37.0	1
25.3	83.0	1
25.3	91.5	1
25.3	100.5	1
25.3	102.5	1
25.3	110.3	13
25.3	112.5	1
25.3	117.1	4
25.3	117.2	3
25.3	117.3	3
25.3	118.3	1
25.4	-159.4	1
25.4	-80.2	2
25.4	68.4	1
25.4	81.9	1
25.4	98.4	2
25.4	98.5	28
25.4	100.2	1
25.4	100.4	6
25.4	105.2	3
25.4	105.6	1
25.4	107.9	1
25.4	111.8	39
25.4	114.4	3
25.4	119.1	1
25.5	-88.4	3
25.5	36.6	6
25.5	81.9	3
25.5	100.3	5
25.5	103.2	35
25.5	103.4	3
25.5	103.8	2
25.5	107.8	1
25.5	112.8	1
25.5	113.2	1
25.5	119.6	1
25.5	119.8	2
25.5	119.9	1
25.6	-88.5	2
25.6	-88.4	3
25.6	91.9	3
25.6	99.6	45
25.6	100.2	16
25.6	100.3	6
25.6	105.4	6
25.6	107.9	1
25.6	112.4	3
25.6	113.0	6
25.6	114.3	8
25.6	114.4	1
25.6	119.8	2
25.7	-159.4	1
25.7	-100.2	56
25.7	-65.1	1
25.7	84.3	2
25.7	85.2	3
25.7	100.2	20
25.7	100.4	1
25.7	104.3	1
25.8	-95.0	1
25.8	-80.5	8
25.8	-80.2	73
25.8	84.0	1
25.8	99.1	1
25.8	100.1	202
25.8	100.6	1
25.8	103.6	21
25.8	107.2	4
25.8	110.1	1
25.8	113.0	2
25.8	114.9	1
25.8	117.5	9
25.9	-158.3	1
25.9	-97.5	326
25.9	-94.7	3
25.9	98.8	1
25.9	100.2	2
25.9	107.1	1
25.9	113.0	4
25.9	117.4	1
25.9	118.8	1
26.0	-92.4	5
26.0	-80.1	2
26.0	-17.5	1
26.0	98.4	1
26.0	98.6	13
26.0	100.6	1
26.0	102.0	31
26.0	103.1	3
26.0	103.5	4
26.0	106.4	4
26.0	115.0	18
26.0	117.4	1
26.0	119.0	12
26.0	119.2	6
26.0	119.7	3
26.1	-97.5	7
26.1	-80.2	47
26.1	-80.1	2
26.1	-44.8	15
26.1	-35.2	1
26.1	91.4	2
26.1	109.7	18
26.1	113.1	5
26.1	113.2	2
26.1	119.1	6
26.1	119.2	26
26.1	119.3	65
26.1	119.7	2
26.1	127.7	5
26.2	-158.5	1
26.2	-158.2	1
26.2	-98.0	2
26.2	-81.8	3
26.2	-80.1	1
26.2	-25.5	1
26.2	50.6	2
26.2	78.2	6
26.2	80.2	2
26.2	80.3	1
26.2	91.8	1
26.2	92.9	2
26.2	104.1	1
26.2	105.5	4
26.2	105.6	6
26.2	105.9	1
26.2	106.4	3
26.2	106.8	10
26.2	107.5	1
26.2	113.2	1
26.2	115.3	6
26.2	119.1	2
26.2	119.3	3
26.2	119.4	11
26.2	119.5	21
26.2	119.6	9
26.3	-159.0	1
26.3	-83.7	2
26.3	-61.1	1
26.3	80.3	1
26.3	94.2	1
26.3	105.5	1
26.3	106.1	3
26.3	106.2	6
26.3	106.4	6
26.3	107.1	10
26.3	107.4	1
26.3	107.6	6
26.3	107.7	3
26.3	113.2	12
26.3	115.3	9
26.4	-158.5	1
26.4	-81.6	5
26.4	-61.4	1
26.4	70.4	10
26.4	80.4	1
26.4	87.6	1
26.4	105.7	1
26.4	105.8	5
26.4	106.3	4
26.4	106.4	1
26.4	106.5	4
26.4	106.6	45
26.4	111.8	6
26.4	117.8	9
26.4	121.3	1
26.4	122.0	1
26.5	-158.4	15
26.5	-158.3	1
26.5	-81.8	2
26.5	80.3	1
26.5	80.4	1
26.5	81.2	1
26.5	90.3	2
26.5	90.6	1
26.5	99.4	1
26.5	100.1	36
26.5	100.2	6
26.5	101.8	1
26.5	106.6	39
26.5	106.7	10
26.5	106.8	1
26.5	107.4	19
26.5	107.8	1
26.5	119.8	1
26.5	127.9	3
26.5	128.2	1
26.6	-61.8	1
26.6	80.3	3
26.6	94.2	1
26.6	100.8	1
26.6	101.7	2
26.6	106.6	31
26.6	106.7	8
26.6	106.8	9
26.6	108.0	10
26.6	112.6	3
26.6	113.4	24
26.6	114.2	1
26.6	127.9	7
26.7	-81.7	3
26.7	-80.8	7
26.7	-80.6	18
26.7	-62.0	1
26.7	88.4	2
26.7	94.2	1
26.7	106.3	20
26.7	106.6	2
26.7	109.2	1
26.7	127.9	5
26.8	-102.0	18
26.8	-81.1	4
26.8	-80.9	7
26.8	-80.8	2
26.8	-80.7	1
26.8	-62.2	1
26.8	30.8	1
26.8	94.5	1
26.8	100.3	1
26.8	100.7	2
26.8	104.2	21
26.8	104.3	7
26.8	106.1	3
26.8	106.6	21
26.8	106.9	6
26.8	109.6	9
26.8	114.9	12
26.8	120.0	3
26.8	120.1	1
26.8	128.2	1
26.9	-102.0	11
26.9	-80.8	5
26.9	-80.6	4
26.9	-32.9	8
26.9	-32.8	20
26.9	75.2	1
26.9	80.9	1
26.9	98.9	1
26.9	100.0	2
26.9	100.1	1
26.9	100.2	13
26.9	104.2	8
26.9	105.8	1
26.9	105.9	1
26.9	106.4	1
26.9	111.9	3
26.9	112.6	6
26.9	112.7	1
26.9	119.4	1
26.9	123.1	1
27.0	-111.4	43
27.0	-111.2	4
27.0	-110.6	9
27.0	-95.0	5
27.0	-81.0	4
27.0	-80.9	8
27.0	-80.7	6
27.0	-80.6	5
27.0	-62.6	1
27.0	75.8	1
27.0	94.6	1
27.0	100.2	3
27.0	106.0	1
27.0	106.1	1
27.0	106.4	3
27.0	106.8	1
27.0	107.0	5
27.0	108.9	1
27.0	110.6	1
27.0	112.6	6
27.0	112.7	2
27.0	119.4	11
27.0	119.5	3
27.0	120.2	1
27.0	120.6	1
27.0	121.0	1
27.0	125.0	1
27.0	142.2	3
27.1	-80.8	10
27.1	-80.3	3
27.1	34.8	3
27.1	88.2	1
27.1	88.5	1
27.1	105.6	3
27.1	106.5	1
27.1	107.0	3
27.1	110.0	1
27.1	115.0	7
27.1	115.1	1
27.1	122.4	1
27.1	142.2	5
27.2	-109.6	4
27.2	-80.8	2
27.2	-80.2	1
27.2	-63.0	1
27.2	34.8	1
27.2	35.0	1
27.2	76.0	1
27.2	78.0	5
27.2	80.8	1
27.2	88.2	2
27.2	88.4	2
27.2	88.6	1
27.2	93.7	1
27.2	106.6	4
27.2	106.7	1
27.2	106.8	1
27.2	114.7	2
27.2	115.1	1
27.2	118.5	13
27.3	-111.3	1
27.3	-83.2	4
27.3	-63.2	1
27.3	88.3	1
27.3	88.6	4
27.3	95.3	1
27.3	106.7	1
27.3	106.8	1
27.3	108.4	6
27.3	109.9	1
27.4	-111.4	9
27.4	-92.0	8
27.4	-63.4	1
27.4	74.0	2
27.4	74.9	1
27.4	80.5	1
27.4	95.3	1
27.4	95.6	1
27.4	99.2	2
27.4	102.2	1
27.4	103.4	4
27.4	105.9	12
27.4	107.6	1
27.4	109.9	8
27.4	111.3	30
27.4	111.4	7
27.4	111.8	40
27.4	112.0	1
27.4	121.5	2
27.5	-111.7	2
27.5	-111.5	1
27.5	-99.4	1
27.5	-97.3	12
27.5	-63.6	1
27.5	34.3	6
27.5	88.5	2
27.5	94.6	4
27.5	95.4	1
27.5	106.5	1
27.5	108.3	3
27.5	109.2	6
27.5	109.9	9
27.5	111.3	5
27.5	114.6	1
27.5	121.5	1
27.5	122.7	1
27.5	123.5	1
27.5	127.0	3
27.6	-111.9	3
27.6	-111.7	3
27.6	-97.3	27
27.6	-63.8	1
27.6	-49.6	8
27.6	-18.0	1
27.6	91.9	1
27.6	93.4	2
27.6	93.8	1
27.6	94.4	1
27.6	99.3	5
27.6	109.2	14
27.6	109.4	6
27.6	109.9	1
27.6	110.0	1
27.6	111.7	9
27.6	113.8	36
27.6	114.0	1
27.6	114.6	9
27.6	115.4	24
27.6	121.5	1
27.6	126.9	1
27.7	-154.9	2
27.7	-91.3	10
27.7	-91.2	2
27.7	-64.8	1
27.7	-63.9	2
27.7	85.3	3
27.7	98.3	5
27.7	100.8	1
27.7	100.9	1
27.7	106.9	3
27.7	108.1	1
27.7	109.2	1
27.7	109.4	1
27.7	112.0	1
27.7	113.1	1
27.7	113.5	1
27.7	113.8	1
27.7	118.0	12
27.7	118.1	2
27.7	121.5	1
27.8	-97.6	2
27.8	-91.5	8
27.8	86.8	4
27.8	88.7	1
27.8	98.6	1
27.8	99.7	21
27.8	106.4	45
27.8	108.2	1
27.8	113.2	3
27.8	114.4	1
27.8	114.8	16
27.8	114.9	1
27.8	115.1	1
27.8	118.0	3
27.8	120.6	1
27.8	121.5	1
27.8	126.9	14
27.9	-97.0	55
27.9	-82.8	9
27.9	86.8	12
27.9	86.9	12
27.9	102.3	47
27.9	102.5	1
27.9	106.4	5
27.9	108.4	1
27.9	112.8	1
27.9	112.9	10
27.9	113.0	2
27.9	113.1	1
27.9	115.1	1
27.9	115.2	20
27.9	121.0	7
27.9	121.5	1
27.9	123.4	1
28.0	-82.8	25
28.0	-82.5	139
28.0	-81.4	9
28.0	-36.0	1
28.0	-33.7	1
28.0	73.4	16
28.0	86.8	6
28.0	86.9	2
28.0	105.0	3
28.0	113.0	85
28.0	116.0	12
28.0	116.3	1
28.0	120.3	7
28.0	120.6	6
28.0	120.7	24
28.0	120.9	4
28.0	121.0	10
28.0	125.8	1
28.0	126.5	1
28.0	177.3	1
28.1	-89.7	2
28.1	-89.1	23
28.1	-82.4	42
28.1	-81.8	12
28.1	-81.4	16
28.1	-67.5	5
28.1	91.5	2
28.1	95.3	1
28.1	112.1	6
28.1	112.2	11
28.1	112.3	3
28.1	112.4	1
28.1	112.6	104
28.1	112.7	9
28.1	112.8	18
28.1	112.9	1
28.1	113.0	10
28.1	113.1	48
28.1	115.0	1
28.1	115.3	20
28.1	116.3	1
28.1	116.4	10
28.1	119.6	2
28.1	121.0	3
28.1	121.2	2
28.1	121.3	2
28.2	-89.8	1
28.2	77.3	1
28.2	85.6	13
28.2	85.7	4
28.2	86.6	4
28.2	103.7	2
28.2	111.3	1
28.2	112.1	2
28.2	112.3	3
28.2	112.4	11
28.2	112.5	8
28.2	112.6	7
28.2	112.7	3
28.2	112.9	41
28.2	113.0	171
28.2	113.2	3
28.2	113.3	73
28.2	113.4	11
28.2	113.5	12
28.2	113.6	12
28.2	113.7	5
28.2	116.3	8
28.2	116.4	11
28.2	116.5	5
28.2	116.6	24
28.2	116.9	13
28.2	117.0	7
28.2	117.8	2
28.2	121.1	1
28.2	122.4	1
28.3	90.2	6
28.3	99.9	27
28.3	108.6	1
28.3	116.4	24
28.3	116.9	18
28.3	117.1	1
28.3	121.2	2
28.3	121.5	1
28.4	-81.3	28
28.4	-80.6	11
28.4	77.1	1
28.4	77.3	9
28.4	79.4	1
28.4	106.8	1
28.4	108.1	1
28.4	108.2	2
28.4	108.3	2
28.4	108.9	2
28.4	111.6	2
28.4	112.8	1
28.4	116.9	1
28.4	118.0	1
28.4	119.9	3
28.4	122.2	1
28.4	124.3	1
28.5	-81.4	141
28.5	-80.5	1
28.5	-16.3	1
28.5	77.2	1
28.5	83.6	2
28.5	105.3	83
28.5	108.3	1
28.5	108.4	4
28.5	113.5	9
28.5	113.6	1
28.5	115.5	4
28.5	115.9	1
28.5	119.9	11
28.5	121.3	25
28.5	121.4	8
28.5	126.0	1
28.6	-91.2	1
28.6	-89.6	3
28.6	-24.4	1
28.6	48.4	2
28.6	77.2	236
28.6	77.3	5
28.6	77.4	2
28.6	84.0	4
28.6	101.2	3
28.6	104.2	2
28.6	104.4	2
28.6	108.5	3
28.6	108.9	1
28.6	109.6	1
28.6	112.4	1
28.6	113.4	88
28.6	115.8	25
28.6	117.4	24
28.6	121.2	6
28.6	122.3	1
28.6	125.0	1
28.7	-91.2	1
28.7	-90.8	1
28.7	-88.4	27
28.7	-66.0	1
28.7	-23.4	2
28.7	48.4	1
28.7	48.6	1
28.7	77.1	46
28.7	77.2	2
28.7	111.3	1
28.7	113.6	75
28.7	115.8	601
28.7	115.9	2
28.7	116.9	1
28.7	119.6	2
28.7	121.4	36
28.8	-92.3	1
28.8	-90.8	1
28.8	-90.7	1
28.8	-66.3	1
28.8	-33.0	1
28.8	34.8	3
28.8	48.4	1
28.8	48.8	1
28.8	77.1	24
28.8	84.0	4
28.8	104.6	3
28.8	104.7	3
28.8	108.7	1
28.8	111.3	1
28.8	112.3	1
28.8	115.7	2
28.8	115.8	2
28.8	115.9	5
28.8	116.0	1
28.8	116.1	3
28.9	-91.4	2
28.9	-91.2	1
28.9	-90.7	1
28.9	-81.6	26
28.9	-66.5	1
28.9	48.2	3
28.9	48.3	1
28.9	76.6	2
28.9	90.2	10
28.9	91.9	6
28.9	102.2	9
28.9	104.6	1
28.9	105.4	30
28.9	105.5	15
28.9	105.6	2
28.9	113.1	1
28.9	115.8	1
28.9	116.1	2
28.9	116.2	4
28.9	117.2	1
28.9	118.9	1
28.9	121.0	3
29.0	-96.7	12
29.0	-94.0	4
29.0	-90.8	1
29.0	-66.7	1
29.0	48.2	1
29.0	104.0	5
29.0	105.8	2
29.0	113.3	1
29.0	115.0	20
29.0	115.5	6
29.0	117.7	5
29.0	118.9	1
29.0	119.0	2
29.0	120.0	20
29.0	120.4	3
29.0	120.5	4
29.0	124.9	1
29.0	125.5	1
29.0	126.8	1
29.1	-93.0	1
29.1	-92.2	7
29.1	-90.8	1
29.1	-90.7	1
29.1	-66.9	1
29.1	48.1	4
29.1	90.4	4
29.1	112.3	1
29.1	113.1	3
29.1	117.9	36
29.1	118.1	3
29.1	118.2	40
29.1	119.0	3
29.1	119.6	26
29.1	121.3	2
29.1	121.6	2
29.1	123.4	1
29.2	-96.9	12
29.2	-93.9	2
29.2	-90.7	7
29.2	-67.0	1
29.2	-43.2	53
29.2	48.1	2
29.2	88.5	1
29.2	90.6	1
29.2	96.9	1
29.2	98.6	4
29.2	110.0	49
29.2	113.1	56
29.2	114.3	27
29.2	119.3	45
29.2	119.4	7
29.2	119.5	9
29.2	119.6	11
29.2	119.7	9
29.2	119.8	11
29.2	119.9	3
29.2	122.0	1
29.2	122.1	6
29.2	122.2	11
29.2	122.3	7
29.2	122.4	9
29.2	122.5	5
29.2	142.8	10
29.3	-94.9	4
29.3	-94.8	4
29.3	-94.7	4
29.3	-92.8	3
29.3	-67.3	1
29.3	47.9	1
29.3	48.1	4
29.3	76.3	5
29.3	88.5	4
29.3	89.4	1
29.3	90.7	2
29.3	91.5	1
29.3	96.9	1
29.3	106.6	1
29.3	107.8	1
29.3	112.5	9
29.3	112.6	11
29.3	113.1	3
29.3	115.8	1
29.3	119.3	1
29.3	119.5	1
29.3	121.3	2
29.3	143.8	4
29.4	-98.6	3
29.4	-97.0	12
29.4	-96.9	12
29.4	-95.6	1
29.4	-94.9	2
29.4	-94.8	10
29.4	-89.9	7
29.4	-67.4	1
29.4	47.8	1
29.4	47.9	3
29.4	48.0	5
29.4	48.1	1
29.4	48.3	2
29.4	90.9	2
29.4	91.1	10
29.4	91.2	1
29.4	96.8	7
29.4	100.1	1
29.4	105.6	21
29.4	106.3	225
29.4	106.5	9
29.4	106.6	1
29.4	110.6	5
29.4	113.0	2
29.4	113.1	1
29.4	113.2	3
29.4	116.0	1
29.4	118.6	1
29.4	119.1	9
29.4	121.0	2
29.4	121.8	12
29.4	122.5	1
29.4	123.7	1
29.5	-102.9	104
29.5	-94.9	4
29.5	-89.9	33
29.5	-89.8	3
29.5	-23.9	1
29.5	34.9	19
29.5	48.2	1
29.5	52.6	1
